79.146.108.149,1058,187.15.168.2,63908,17,3,332,4,192,48,110,142,54,48,48,48,0,1,2,4,2,1,1,3,1,6,6,6,6,0,0,0,0,0,3,332,4,192,0,0,0,0,332,192,0,0
187.15.168.2,63908,37.142.249.214,56870,17,1,57,2,96,57,57,57,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,96,0,0,0,0,57,96,0,0
201.29.246.61,51307,54.243.94.211,443,6,11,1736,8,3603,52,157,844,238,52,450,1492,647,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,11,1736,8,3603,5,3,0,0,584,424,0,0
177.179.234.26,63242,96.47.144.250,47719,17,2,372,2,372,98,186,274,124,98,186,274,124,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,372,2,372,0,0,0,0,372,372,0,0
179.198.101.241,18259,221.200.63.192,15000,17,2,100,1,48,48,50,52,2,48,48,48,0,11,11,11,0,0,0,0,0,11,11,11,11,0,0,0,0,0,2,100,1,48,0,0,0,0,100,48,0,0
187.15.170.6,53067,68.116.5.134,34857,17,2,518,2,518,145,259,373,161,145,259,373,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,518,2,518,0,0,0,0,518,518,0,0
187.15.170.6,53067,191.54.155.27,6881,17,4,396,2,96,48,99,116,34,48,48,48,0,1,3,6,2,0,0,0,0,10,10,10,10,0,0,0,0,0,4,396,2,96,0,0,0,0,396,96,0,0
201.29.247.199,14211,200.222.126.5,53,17,2,146,2,190,73,73,73,0,89,95,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,146,2,190,0,0,0,0,146,190,0,0
201.19.168.56,12591,200.222.122.134,53,17,1,60,1,76,60,60,60,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,76,0,0,0,0,60,76,0,0
124.104.116.200,1222,187.15.170.6,53067,17,1,131,1,317,131,131,131,0,317,317,317,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,131,1,317,0,0,0,0,131,317,0,0
187.15.172.55,28840,200.222.122.134,53,17,4,281,4,445,62,70,79,7,83,111,153,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,281,4,445,0,0,0,0,281,445,0,0
179.198.101.241,18259,189.6.36.6,62142,17,4,260,3,144,48,65,116,34,48,48,48,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,260,3,144,0,0,0,0,260,144,0,0
190.219.185.89,55716,187.15.168.2,63908,17,1,134,1,347,134,134,134,0,347,347,347,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,134,1,347,0,0,0,0,134,347,0,0
201.19.185.120,12824,200.222.126.5,53,17,1,59,1,102,59,59,59,0,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,102,0,0,0,0,59,102,0,0
187.15.171.143,37587,216.58.202.238,80,6,4,395,3,247,52,98,231,88,52,82,135,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,395,3,247,1,1,0,0,216,164,0,0
187.15.170.218,23829,8.8.8.8,53,17,1,63,1,152,63,63,63,0,152,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,152,0,0,0,0,63,152,0,0
201.19.250.158,10163,200.222.126.5,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
201.19.250.158,10162,200.222.122.134,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
179.198.110.148,28593,200.222.126.5,53,17,1,68,1,108,68,68,68,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,108,0,0,0,0,68,108,0,0
179.157.39.223,40405,187.15.170.6,53067,17,1,284,1,98,284,284,284,0,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284,1,98,0,0,0,0,284,98,0,0
186.241.171.19,62053,23.1.90.14,443,6,10,3624,7,1440,52,362,1492,482,52,205,960,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3624,7,1440,5,2,0,0,532,372,0,0
189.79.153.136,50744,187.15.170.6,53067,17,1,132,1,345,132,132,132,0,345,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,1,345,0,0,0,0,132,345,0,0
187.15.170.6,53067,181.65.103.186,40125,17,2,96,2,96,48,48,48,0,48,48,48,0,6,6,6,0,4,4,4,0,12,12,12,12,0,0,0,0,0,2,96,2,96,0,0,0,0,96,96,0,0
187.15.251.90,41616,4.2.2.2,53,17,1,60,1,92,60,60,60,0,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,92,0,0,0,0,60,92,0,0
187.15.168.2,63908,85.25.218.207,6887,17,1,209,1,77,209,209,209,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,1,77,0,0,0,0,209,77,0,0
201.19.250.161,35297,31.25.212.247,53,17,1,120,1,159,120,120,120,0,159,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1,159,0,0,0,0,120,159,0,0
213.144.12.55,45723,187.15.249.224,13285,17,1,123,1,343,123,123,123,0,343,343,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,1,343,0,0,0,0,123,343,0,0
187.15.251.77,17779,200.222.122.134,53,17,2,120,2,245,59,60,61,1,122,122,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120,2,245,0,0,0,0,120,245,0,0
187.15.252.143,49248,23.45.209.172,443,6,3,392,2,112,52,130,276,126,52,56,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,392,2,112,1,0,0,0,168,112,0,0
177.179.234.26,63289,189.11.231.214,23204,17,4,260,3,144,48,65,116,34,48,48,48,0,0,1,2,1,0,0,1,0,3,3,3,3,0,0,0,0,0,4,260,3,144,0,0,0,0,260,144,0,0
201.29.246.61,51295,200.147.41.200,443,6,12,2083,10,4008,52,173,1063,287,52,400,1492,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2083,10,4008,6,3,0,0,648,528,0,0
200.239.65.206,57182,187.15.168.2,63908,6,3,214,1,52,40,71,122,44,52,52,52,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,214,1,52,1,0,0,0,132,52,0,0
80.31.113.151,6881,187.15.170.6,53067,17,4,372,4,384,93,93,93,0,96,96,96,0,1,2,4,1,1,2,4,1,7,7,7,7,0,0,0,0,0,4,372,4,384,0,0,0,0,372,384,0,0
187.15.251.90,58661,216.58.219.194,443,6,12,1287,14,6530,52,107,294,88,52,466,1470,615,0,0,1,0,0,0,1,0,3,3,3,3,0,0,0,0,0,12,1287,14,6530,5,5,0,0,644,776,0,0
187.15.168.2,63908,82.41.231.54,37270,17,4,428,2,96,48,107,284,118,48,48,48,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,428,2,96,0,0,0,0,428,96,0,0
187.95.38.112,1052,187.15.168.2,63908,17,7,7426,4,351,48,1060,1466,691,48,87,207,79,2,1,4,1,0,2,5,2,10,10,10,10,0,0,0,0,0,7,7426,4,351,0,0,0,0,7426,351,0,0
187.15.251.90,41871,216.58.219.194,80,6,4,910,4,2032,52,227,746,345,52,508,960,521,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,910,4,2032,1,2,0,0,216,216,0,0
187.15.255.144,1027,8.8.8.8,53,17,1,46,1,45,46,46,46,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,45,0,0,0,0,46,45,0,0
189.24.208.192,22755,200.222.122.134,53,17,2,133,2,327,64,66,69,3,149,163,178,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,133,2,327,0,0,0,0,133,327,0,0
186.241.158.26,44533,200.222.122.134,53,17,2,133,2,181,62,66,71,6,87,90,94,4,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,133,2,181,0,0,0,0,133,181,0,0
201.29.225.58,55773,200.222.122.134,53,17,1,70,1,130,70,70,70,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,130,0,0,0,0,70,130,0,0
186.129.131.152,38576,187.15.168.2,63908,17,6,835,5,564,48,139,373,144,48,112,372,144,0,1,2,1,0,1,2,1,5,5,5,5,0,0,0,0,0,6,835,5,564,0,0,0,0,835,564,0,0
201.19.185.120,12841,200.222.126.5,53,17,1,56,1,72,56,56,56,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,72,0,0,0,0,56,72,0,0
82.107.27.50,60863,187.15.168.2,63908,6,6,320,2,92,40,53,108,27,40,46,52,8,5,1,5,2,1,1,1,0,9,9,9,9,0,0,0,0,0,6,320,2,92,1,0,0,0,252,92,0,0
187.15.170.6,53067,190.245.56.6,51413,17,1,145,1,723,145,145,145,0,723,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,1,723,0,0,0,0,145,723,0,0
189.24.210.121,11435,200.222.122.134,53,17,2,128,2,256,64,64,64,0,122,128,134,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,2,256,0,0,0,0,128,256,0,0
201.19.173.231,18763,205.185.216.10,80,6,21,1538,70,97215,40,73,382,72,40,1388,1440,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1538,70,97215,1,3,0,0,1196,2808,0,0
201.29.243.229,3196,8.8.8.8,53,17,1,59,1,75,59,59,59,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,75,0,0,0,0,59,75,0,0
177.179.238.138,3053,200.222.122.134,53,17,1,59,1,75,59,59,59,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,75,0,0,0,0,59,75,0,0
187.15.168.2,63908,24.151.132.77,47527,17,2,202,4,734,48,101,154,74,48,183,319,156,2,2,2,0,3,1,3,1,5,5,5,5,0,0,0,0,0,2,202,4,734,0,0,0,0,202,734,0,0
186.241.171.19,25194,200.222.126.5,53,17,1,72,1,88,72,72,72,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,88,0,0,0,0,72,88,0,0
179.198.101.241,18259,211.27.4.105,28318,17,3,144,2,221,48,48,48,0,48,110,173,88,0,3,6,4,6,6,6,0,6,6,6,6,0,0,0,0,0,3,144,2,221,0,0,0,0,144,221,0,0
201.19.250.158,10160,128.138.140.44,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1,76,0,0,0,0,76,76,0,0
201.19.129.64,46333,200.222.122.134,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
187.15.172.55,28831,185.32.188.55,80,6,54,4301,76,101941,52,79,559,114,52,1341,1440,345,6,0,6,0,5,0,5,0,9,9,9,9,0,0,0,0,0,54,4301,76,101941,3,6,0,0,2820,3960,0,0
60.13.53.27,11101,187.15.170.6,53067,17,1,198,1,96,198,198,198,0,96,96,96,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,198,1,96,0,0,0,0,198,96,0,0
177.179.98.220,60457,172.217.29.68,443,17,3,222,4,1823,51,74,99,24,55,455,1378,628,0,1,2,1,0,0,2,1,2,2,2,2,0,0,0,0,0,3,222,4,1823,0,0,0,0,222,1823,0,0
187.15.168.2,63908,182.182.3.252,21487,17,3,447,4,192,57,149,195,79,48,48,48,0,0,1,2,1,0,0,2,1,3,3,3,3,0,0,0,0,0,3,447,4,192,0,0,0,0,447,192,0,0
179.198.101.241,18259,218.161.113.236,15000,17,1,48,1,48,48,48,48,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,48,1,48,0,0,0,0,48,48,0,0
177.179.234.26,63325,201.66.15.162,17947,17,1,131,1,317,131,131,131,0,317,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,1,317,0,0,0,0,131,317,0,0
177.179.234.26,63244,68.116.5.134,29489,17,2,372,2,372,98,186,274,124,98,186,274,124,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,372,2,372,0,0,0,0,372,372,0,0
191.44.30.110,3803,200.222.126.5,53,17,1,65,1,81,65,65,65,0,81,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,81,0,0,0,0,65,81,0,0
201.19.184.143,60925,104.47.153.128,3544,17,2,178,2,274,89,89,89,0,137,137,137,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,178,2,274,0,0,0,0,178,274,0,0
187.15.168.2,63908,190.207.195.113,45682,17,1,134,1,365,134,134,134,0,365,365,365,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,134,1,365,0,0,0,0,134,365,0,0
201.19.173.231,18752,200.222.126.5,53,17,4,258,4,554,64,64,65,0,122,138,155,13,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4,258,4,554,0,0,0,0,258,554,0,0
201.29.225.58,43804,192.99.17.63,443,6,8,763,6,4038,52,95,265,81,52,673,1492,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,763,6,4038,2,2,0,0,424,320,0,0
201.29.225.58,57835,200.222.122.134,53,17,1,57,1,73,57,57,57,0,73,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1,73,0,0,0,0,57,73,0,0
187.15.171.213,13445,200.222.122.134,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
201.19.163.44,10745,177.69.167.245,47247,17,2,481,2,481,134,240,347,150,134,240,347,150,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,481,2,481,0,0,0,0,481,481,0,0
125.164.1.220,13648,187.15.168.2,63908,6,4,308,2,104,40,77,108,36,52,52,52,0,5,2,5,2,6,6,6,0,8,8,8,8,0,0,0,0,0,4,308,2,104,2,0,0,0,172,104,0,0
201.19.168.56,48848,200.222.126.5,53,17,1,74,1,90,74,74,74,0,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,1,90,0,0,0,0,74,90,0,0
187.15.251.90,17594,74.119.118.78,443,6,12,2881,15,11180,52,240,1492,411,52,745,1492,723,1,0,5,1,0,0,5,1,10,10,10,10,0,0,0,0,0,12,2881,15,11180,3,7,0,0,656,788,0,0
175.175.37.4,11101,187.15.170.6,53067,17,1,152,1,1155,152,152,152,0,1155,1155,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1,1155,0,0,0,0,152,1155,0,0
187.19.144.27,1024,187.15.170.6,53067,17,1,145,1,1157,145,145,145,0,1157,1157,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,1,1157,0,0,0,0,145,1157,0,0
179.198.101.241,18259,181.223.35.116,10632,17,16,20424,15,833,48,1276,1452,479,48,55,161,29,0,0,2,0,2,1,2,0,14,14,14,14,0,0,0,0,0,16,20424,15,833,0,0,0,0,20424,833,0,0
97.32.76.51,2417,187.15.249.224,60534,17,1,132,1,345,132,132,132,0,345,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,1,345,0,0,0,0,132,345,0,0
201.19.185.120,12831,200.222.122.134,53,17,1,59,1,118,59,59,59,0,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,118,0,0,0,0,59,118,0,0
187.15.170.6,53067,86.177.98.103,6881,17,4,260,3,144,48,65,116,34,48,48,48,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4,260,3,144,0,0,0,0,260,144,0,0
179.198.108.75,11609,200.222.126.5,53,17,4,248,4,685,60,62,64,2,126,171,218,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,248,4,685,0,0,0,0,248,685,0,0
187.15.168.2,63908,180.87.250.2,2768,17,5,240,4,192,48,48,48,0,48,48,48,0,1,0,2,0,2,0,2,1,3,3,3,3,0,0,0,0,0,5,240,4,192,0,0,0,0,240,192,0,0
201.19.246.98,28625,200.222.126.5,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
191.44.30.138,4927,8.8.8.8,53,17,1,71,1,173,71,71,71,0,173,173,173,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,71,1,173,0,0,0,0,71,173,0,0
177.179.234.26,63296,92.80.237.21,62663,17,2,419,2,1255,145,209,274,91,98,627,1157,748,5,5,5,0,4,4,4,0,5,5,5,5,0,0,0,0,0,2,419,2,1255,0,0,0,0,419,1255,0,0
201.19.246.98,28630,200.222.126.5,53,17,1,64,1,153,64,64,64,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,153,0,0,0,0,64,153,0,0
176.63.26.45,47804,187.15.168.2,63908,17,16,680016,12,576,42501,42501,42501,0,48,48,48,0,0,0,2,0,0,0,2,0,8,8,8,8,0,0,0,0,0,16,680016,12,576,0,0,0,0,23456,576,0,0
187.15.251.90,48801,216.58.217.138,443,17,11,7066,12,8946,63,642,1378,661,47,745,1378,632,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,11,7066,12,8946,0,0,0,0,7066,8946,0,0
179.198.101.241,18259,201.8.197.16,23637,17,4,260,3,144,48,65,116,34,48,48,48,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,260,3,144,0,0,0,0,260,144,0,0
201.19.173.231,18761,200.222.122.134,53,17,4,258,4,526,64,64,65,0,105,131,178,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,258,4,526,0,0,0,0,258,526,0,0
187.15.170.6,53067,71.84.84.92,23411,17,1,145,1,1157,145,145,145,0,1157,1157,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,1,1157,0,0,0,0,145,1157,0,0
201.29.225.58,43802,192.99.17.63,443,6,8,763,6,4038,52,95,265,81,52,673,1492,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,763,6,4038,2,2,0,0,424,320,0,0
187.15.170.6,53067,199.66.91.235,38507,17,17,24684,17,816,1452,1452,1452,0,48,48,48,0,0,0,4,1,1,0,3,1,14,14,14,14,0,0,0,0,0,17,24684,17,816,0,0,0,0,24684,816,0,0
177.179.234.26,63306,189.58.59.110,46420,17,1,131,1,317,131,131,131,0,317,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,1,317,0,0,0,0,131,317,0,0
200.119.54.222,51244,187.15.170.6,53067,17,33,1738,40,53328,48,52,82,6,48,1333,1466,404,1,0,5,1,0,0,2,0,15,15,15,15,0,0,0,0,0,33,1738,40,53328,0,0,0,0,1738,53328,0,0
187.15.249.224,60534,80.1.237.176,6881,17,1,131,1,327,131,131,131,0,327,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,1,327,0,0,0,0,131,327,0,2
201.19.236.161,40063,157.55.56.144,40001,17,1,136,1,81,136,136,136,0,81,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,1,81,0,0,0,0,136,81,0,0
187.78.174.67,18610,200.222.122.134,53,17,1,72,1,88,72,72,72,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,88,0,0,0,0,72,88,0,0
122.100.207.174,9101,187.15.170.6,53067,17,1,197,1,96,197,197,197,0,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,1,96,0,0,0,0,197,96,0,0
187.15.251.90,17595,74.119.118.78,443,6,19,3281,19,18513,52,172,1492,334,52,974,1492,696,0,0,7,1,0,0,7,1,10,10,10,10,0,0,0,0,0,19,3281,19,18513,3,9,0,0,1056,996,0,0
187.15.171.143,60661,200.20.186.76,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1,76,0,0,0,0,76,76,0,0
201.19.163.44,10745,195.38.97.172,6881,17,1,134,1,313,134,134,134,0,313,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,1,313,0,0,0,0,134,313,0,0
168.0.194.20,58790,187.15.168.2,63908,17,5,7270,3,144,1454,1454,1454,0,48,48,48,0,1,3,6,2,1,3,6,3,13,13,13,13,0,0,0,0,0,5,7270,3,144,0,0,0,0,7270,144,0,0
186.241.144.214,3072,200.222.122.134,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
187.15.254.254,2048,200.222.126.5,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
179.198.100.164,59030,200.222.126.5,53,17,1,64,1,80,64,64,64,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,80,0,0,0,0,64,80,0,0
201.19.246.98,28629,200.222.122.134,53,17,1,64,1,153,64,64,64,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,153,0,0,0,0,64,153,0,0
200.149.153.248,53318,200.222.122.134,53,17,1,59,1,210,59,59,59,0,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,210,0,0,0,0,59,210,0,0
201.19.173.231,18749,200.222.126.5,53,17,2,144,2,258,72,72,72,0,112,129,146,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144,2,258,0,0,0,0,144,258,0,0
187.15.172.55,28843,200.222.126.5,53,17,2,129,2,259,62,64,67,3,95,129,164,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,129,2,259,0,0,0,0,129,259,0,0
177.179.232.160,123,200.192.232.8,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1,76,0,0,0,0,76,76,46,0
87.157.187.119,51413,187.15.168.2,63908,17,44,61538,41,2053,48,1398,1430,208,48,50,99,9,0,0,3,0,0,0,2,0,13,13,13,13,0,0,0,0,0,44,61538,41,2053,0,0,0,0,61538,2053,0,0
187.15.170.6,56076,216.58.202.238,80,6,4,627,3,281,52,156,459,201,52,93,169,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,627,3,281,1,1,0,0,220,164,0,0
189.24.208.192,22743,200.222.122.134,53,17,2,133,2,327,64,66,69,3,149,163,178,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,133,2,327,0,0,0,0,133,327,0,0
220.255.39.116,26085,187.15.170.6,53067,17,4,192,3,144,48,48,48,0,48,48,48,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,192,3,144,0,0,0,0,192,144,0,0
170.233.16.122,1028,187.15.170.6,53067,17,1,145,1,1157,145,145,145,0,1157,1157,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,1,1157,0,0,0,0,145,1157,0,0
187.15.170.6,32768,200.222.122.134,53,17,17,1239,16,1625,53,72,89,12,69,101,217,38,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,17,1239,16,1625,0,0,0,0,1239,1625,0,0
191.191.143.212,31237,187.15.168.2,63908,17,12,1759,11,1971,48,146,393,132,48,179,1283,368,1,0,2,0,0,0,2,0,7,7,7,7,0,0,0,0,0,12,1759,11,1971,0,0,0,0,1759,1971,0,0
88.147.52.49,46118,187.15.168.2,63908,6,5,1387,3,1478,40,277,1064,441,48,492,1294,695,1,1,2,0,1,1,1,0,5,5,5,5,0,0,0,0,0,5,1387,3,1478,3,2,0,0,208,128,0,0
36.231.43.248,2488,187.15.168.2,63908,17,1,48,1,48,48,48,48,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,48,1,48,0,0,0,0,48,48,0,0
187.15.168.2,63908,186.219.152.32,28637,17,1,228,1,98,228,228,228,0,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228,1,98,0,0,0,0,228,98,0,0
187.15.170.6,53067,101.100.128.13,1153,17,1,131,1,317,131,131,131,0,317,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,1,317,0,0,0,0,131,317,0,0
191.44.30.110,3798,200.222.126.5,53,17,1,65,1,65,65,65,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,65,0,0,0,0,65,65,0,0
187.15.168.2,63908,41.251.213.218,51413,17,2,690,2,264,345,345,345,0,132,132,132,0,5,5,5,0,1,1,1,0,5,5,5,5,0,0,0,0,0,2,690,2,264,0,0,0,0,690,264,0,0
201.19.187.2,26293,82.233.237.127,10168,17,13,741,20,960,57,57,57,0,48,48,48,0,2,1,3,1,2,0,3,1,14,14,14,14,0,0,0,0,0,13,741,20,960,0,0,0,0,741,960,0,0
201.19.163.44,10745,47.92.124.237,42260,17,1,134,1,396,134,134,134,0,396,396,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,1,396,0,0,0,0,134,396,0,0
41.222.254.118,35153,179.198.101.241,18259,17,1,48,1,48,48,48,48,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,48,0,0,0,0,48,48,0,0
187.15.251.90,14169,74.119.118.74,443,6,9,1029,7,4785,52,114,394,125,52,683,1492,756,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,1029,7,4785,2,3,0,0,476,372,0,0
201.19.173.231,18539,68.116.5.134,21362,17,1,58,1,58,58,58,58,0,58,58,58,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,58,1,58,0,0,0,0,58,58,0,0
179.198.101.241,18259,154.127.239.68,57274,17,30,39968,21,1067,48,1332,1424,349,48,50,65,4,0,0,2,0,0,0,2,0,13,13,13,13,0,0,0,0,0,30,39968,21,1067,0,0,0,0,39968,1067,0,0
186.241.157.220,17713,65.55.158.118,3544,17,1,89,1,137,89,89,89,0,137,137,137,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,89,1,137,0,0,0,0,89,137,0,0
201.29.225.58,44409,200.222.122.134,53,17,1,70,1,86,70,70,70,0,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,86,0,0,0,0,70,86,0,0
187.15.172.55,28844,31.13.85.4,443,6,8,756,7,4199,52,94,254,77,52,599,1440,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,756,7,4199,2,3,0,0,428,372,0,0
